country_code,postal_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
AT,4203,Pargfried,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Altenberg bei Linz,41602.0,48.4009,14.3335,4
AT,4204,Baumgarten,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4198,14.3508,4
AT,4204,Hadersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4573,14.3859,4
AT,4204,Helmetzedt,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4573,14.3859,3
AT,4204,Mistelbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4488,14.3714,4
AT,4204,Aigen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4316,14.3636,4
AT,4204,Affenberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4522,14.3608,4
AT,4204,Schubertweg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4488,14.3533,4
AT,4204,Oberbaumgarten,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.421,14.3466,4
AT,4204,Gusental,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4301,14.3805,4
AT,4204,Altenbergerstraße,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4413,14.3601,4
AT,4204,Puchberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4222,14.2692,4
AT,4204,Renning,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4284,14.361,4
AT,4204,Kaindorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4185,14.3665,4
AT,4204,Habruck,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Reichenau im Mühlkreis,41619.0,48.4833,14.3333,4
AT,4204,Wintersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4368,14.3962,4
AT,4204,Wirth,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.439,14.3378,4
AT,4204,Ottenschlag im Mühlkreis,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4663,14.3847,4
AT,4204,Zeil,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Reichenau im Mühlkreis,41619.0,48.4673,14.3416,4
AT,4204,Reichenau im Mühlkreis,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Reichenau im Mühlkreis,41619.0,48.457,14.3487,4
AT,4204,Ramberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Reichenau im Mühlkreis,41619.0,48.4631,14.3463,4
AT,4204,Haibach im Mühlkreis,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4443,14.3441,4
AT,4204,Blaßberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Haibach im Mühlkreis,41610.0,48.4425,14.3759,4
AT,4204,Rohrbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Ottenschlag im Mühlkreis,41616.0,48.4654,14.3645,4
AT,4205,Kirchschlag bei Linz,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Kirchschlag bei Linz,41613.0,48.4115,14.2766,4
AT,4209,Unterreichenbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3111,14.4074,4
AT,4209,Hohenstein,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3306,14.4169,4
AT,4209,Gratz,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.331,14.4591,4
AT,4209,Wolfing,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3214,14.443,4
AT,4209,Steinreith,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3287,14.4183,4
AT,4209,Amberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3306,14.4169,4
AT,4209,Bach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3223,14.4624,4
AT,4209,Oberkulm,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Altenberg bei Linz,41602.0,48.3543,14.3696,4
AT,4209,Außertreffling,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3333,14.35,4
AT,4209,Edtsdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3306,14.4169,3
AT,4209,Au,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3342,14.4682,4
AT,4209,Niederreitern,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3189,14.4154,4
AT,4209,Niederthal,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.305,14.4607,4
AT,4209,Holzwiesen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3363,14.3998,4
AT,4209,Engerwitzdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3451,14.442,4
AT,4209,Haid,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3278,14.4274,4
AT,4209,Niederkulm,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3624,14.3779,4
AT,4209,Gallneukirchen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Gallneukirchen,41607.0,48.3536,14.416,4
AT,4209,Innertreffling,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3454,14.3761,4
AT,4209,Zinngießing,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3446,14.3686,4
AT,4209,Aigen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3244,14.3976,4
AT,4209,Klendorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.323,14.4503,4
AT,4209,Oberreichenbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3312,14.3937,4
AT,4209,Schmiedgassen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3172,14.4296,4
AT,4209,Oberthal,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3085,14.4552,4
AT,4209,Schweinbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3403,14.4225,4
AT,4209,Gallusberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3538,14.3973,4
AT,4209,Engerwitzberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3403,14.4515,4
AT,4209,Langwiesen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3352,14.4347,4
AT,4209,Mittertreffling,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3387,14.3651,4
AT,4209,Linzerberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.3438,14.4081,4
AT,4210,Oberndorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.357,14.4057,4
AT,4210,Veitsdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3765,14.3893,4
AT,4210,Almesberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3741,14.4338,4
AT,4210,Luegstetten,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3845,14.453,4
AT,4210,Niederkulm,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Altenberg bei Linz,41602.0,48.3624,14.3779,4
AT,4210,Unterweitrag,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Altenberg bei Linz,41602.0,48.3717,14.3769,4
AT,4210,Riedegg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3664,14.406,4
AT,4210,Lindach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3757,14.4416,4
AT,4210,Gerbersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3914,14.3823,4
AT,4210,Spattendorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3806,14.4248,4
AT,4210,Grasbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3766,14.4174,4
AT,4210,Gallneukirchen,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Gallneukirchen,41607.0,48.3536,14.416,4
AT,4211,Hadersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4208,14.4256,4
AT,4211,Ramersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Altenberg bei Linz,41602.0,48.3929,14.3671,4
AT,4211,Rinzendorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3987,14.3999,4
AT,4211,Aich,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.39,14.4332,4
AT,4211,Greifenberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3875,14.4587,4
AT,4211,Steinbach,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4023,14.3664,4
AT,4211,Loitzendorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4025,14.446,4
AT,4211,Oberweitersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4042,14.4338,4
AT,4211,Pröselsdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4109,14.4309,4
AT,4211,Alberndorf in der Riedmark,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4061,14.4144,4
AT,4211,Berbersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4121,14.421,4
AT,4211,Kelzendorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4153,14.3754,4
AT,4211,Heinberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3972,14.4201,4
AT,4211,Schlammersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3998,14.407,4
AT,4211,Schallersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4222,14.2692,4
AT,4211,Weikersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4092,14.3847,4
AT,4211,Hirschstein,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.424,14.3907,4
AT,4211,Klamleiten,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3992,14.3994,4
AT,4211,Matzelsdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4176,14.3866,4
AT,4211,Zeurz,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4134,14.4102,4
AT,4211,Luegstetten,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.3845,14.453,4
AT,4211,Kottingersdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Alberndorf in der Riedmark,41601.0,48.4029,14.381,4
AT,4221,Pulgarn,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.2815,14.396,4
AT,4221,Steyregg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.2851,14.3699,4
AT,4221,Hasenberg,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.2978,14.3743,3
AT,4221,Holzwinden,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.3115,14.3911,4
AT,4221,Götzelsdorf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.2892,14.3996,4
AT,4221,Lachstatt,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Steyregg,41624.0,48.3127,14.3719,4
AT,4222,Weingraben,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Engerwitzdorf,41605.0,48.2703,14.466,3
AT,4240,Vierhöf,Oberösterreich,4,Politischer Bezirk Urfahr-Umgebung,416.0,Reichenthal,41620.0,48.5395,14.4286,4
AT,4690,Rutzenham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0608,13.7188,4
AT,4690,Niederholzham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0667,13.7667,4
AT,4690,Kreut,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0318,13.8021,4
AT,4690,Kirchdorf,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,47.9647,13.5341,3
AT,4690,Philippsberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0639,13.7729,4
AT,4690,Edt,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,47.9647,13.5341,4
AT,4690,Rüstorf,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0433,13.7898,4
AT,4690,Mitterbergholz,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0509,13.82,4
AT,4690,Johannisthal,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0432,13.7816,4
AT,4690,Pfaffenberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0372,13.793,4
AT,4690,Mühlwang,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.049,13.7952,4
AT,4690,Pitzenbergholz,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pitzenberg,41725.0,48.0662,13.732,4
AT,4690,Anzental,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0508,13.712,4
AT,4690,Pitzenberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pitzenberg,41725.0,48.0736,13.7248,4
AT,4690,Bach,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0566,13.7012,4
AT,4690,Ebersäuln,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0592,13.818,4
AT,4690,Schwanenstadt,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schwanenstadt,41738.0,48.0554,13.7751,4
AT,4690,Oberndorf,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0556,13.7568,4
AT,4690,Lebertsham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0494,13.736,4
AT,4690,Höck,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pitzenberg,41725.0,48.0587,13.7436,4
AT,4690,Neudorf,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0566,13.7987,4
AT,4690,Staig,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0595,13.7889,4
AT,4690,Pichl,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0543,13.7044,4
AT,4690,Bergern,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0543,13.7044,4
AT,4690,Aich,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pitzenberg,41725.0,48.0604,13.7305,4
AT,4690,Eglau,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0725,13.8247,4
AT,4690,Glatzing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,47.9647,13.5341,4
AT,4690,Hart,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,47.9647,13.5341,4
AT,4690,Römerberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0642,13.7815,4
AT,4690,Hof,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0472,13.8057,3
AT,4690,Ennsberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pühret,41728.0,48.0444,13.73,4
AT,4690,Mitterberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0472,13.8057,4
AT,4690,Kaufing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0554,13.7999,4
AT,4690,Winkl,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0503,13.7479,4
AT,4690,Kaiseredt,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0605,13.7524,3
AT,4690,Kochlöffling,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Oberndorf bei Schwanenstadt,41720.0,48.0605,13.7524,3
AT,4690,Litzing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Pitzenberg,41725.0,48.0679,13.7271,4
AT,4690,Mühlparz,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rutzenham,41733.0,48.0543,13.7044,3
AT,4691,Weikharting,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0942,13.7883,4
AT,4691,Hinterschützing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0808,13.7821,4
AT,4691,Hörweg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.066,13.7901,4
AT,4691,Schlatt,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0718,13.789,4
AT,4691,Oberharrern,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0719,13.8095,4
AT,4691,Herrenschützing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0976,13.7908,4
AT,4691,Römerberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0642,13.7815,4
AT,4691,Asperding,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0841,13.8045,4
AT,4691,Breitenschützing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0824,13.7992,4
AT,4691,Apeding,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Schlatt,41736.0,48.0891,13.7954,4
AT,4692,Untersteindlberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1157,13.7529,4
AT,4692,Koppl,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1015,13.744,4
AT,4692,Oberau,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0833,13.7667,4
AT,4692,Obersteindlberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1176,13.7548,4
AT,4692,Windham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.089,13.753,4
AT,4692,Niederau,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0833,13.7833,4
AT,4692,Bergham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0904,13.7807,4
AT,4692,Pengering,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0784,13.7618,4
AT,4692,Laah,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1002,13.7517,4
AT,4692,Penetzdorf,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1064,13.73,4
AT,4692,Hehenberg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0996,13.7747,4
AT,4692,Moos,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1002,13.7517,4
AT,4692,Viert,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.0991,13.7475,4
AT,4692,Hainbach,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1121,13.7319,4
AT,4692,Kaiting,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1044,13.7717,4
AT,4692,Rankar,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1153,13.719,4
AT,4692,Wufing,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1012,13.7333,4
AT,4692,Niederthalheim,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.099,13.7687,4
AT,4692,Iming,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Niederthalheim,41717.0,48.1,13.75,4
AT,4693,Viecht,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0141,13.7953,4
AT,4693,Sicking,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,47.9988,13.743,4
AT,4693,Windern,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0167,13.7833,4
AT,4693,Roith,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0324,13.7853,4
AT,4693,Desselbrunn,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0215,13.7703,4
AT,4693,Haus,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0235,13.7857,4
AT,4693,Deutenham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0167,13.75,4
AT,4693,Berg,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0222,13.7787,4
AT,4693,Traunwang,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0281,13.7972,4
AT,4693,Edt,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,47.9647,13.5341,4
AT,4693,Bubenland,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0157,13.7805,4
AT,4693,Buchleiten,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0351,13.7787,4
AT,4693,Feldham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,47.9647,13.5341,4
AT,4693,Oberhaidach,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0093,13.7694,3
AT,4693,Hofstätten,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0093,13.7694,3
AT,4693,Brauching,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0093,13.7694,3
AT,4693,Fallholz,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0207,13.7982,4
AT,4693,Kreut,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Rüstorf,41732.0,48.0318,13.8021,4
AT,4693,Unterhaidach,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0093,13.7694,3
AT,4693,Hub,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Desselbrunn,41707.0,48.0272,13.7834,4
AT,4800,Aham,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Attnang-Puchheim,41703.0,47.9647,13.5341,4
AT,4800,Hohenbaumgarten,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Attnang-Puchheim,41703.0,48.0197,13.7136,4
AT,4800,Aichet,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Attnang-Puchheim,41703.0,47.9647,13.5341,4
AT,4800,Puchheim,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Attnang-Puchheim,41703.0,48.0,13.7167,4
AT,4800,Niederstraß,Oberösterreich,4,Politischer Bezirk Vöcklabruck,417.0,Attnang-Puchheim,41703.0,48.014,13.7296,4
